,CustomerID,Frequency,Recency,Monetary,rankR,rankF,rankM,groupRFM,Country
2756,16063,23,293,51.58,2,1,1,211,United Kingdom
2757,16065,74,398,138.62,1,2,1,121,United Kingdom
2758,16066,102,49,316.24,5,2,2,522,United Kingdom
2759,16070,33,55,69.45,5,1,1,511,United Kingdom
2760,16071,21,77,57.48,5,1,1,511,United Kingdom
2761,16072,23,321,193.19,2,1,2,212,United Kingdom
2762,16073,2,324,5.1,2,1,1,211,United Kingdom
2763,16076,131,36,329.49,5,3,2,532,United Kingdom
2764,16078,1,316,4.95,2,1,1,211,United Kingdom
2765,16079,21,49,62.4,5,1,1,511,United Kingdom
2766,16080,11,114,19.61,5,1,1,511,United Kingdom
2767,16081,227,89,635.06,5,4,4,544,United Kingdom
2768,16083,31,133,48.82,4,1,1,411,United Kingdom
2769,16084,38,332,100.54,2,1,1,211,United Kingdom
2770,16085,167,56,398.65,5,3,3,533,United Kingdom
2771,16086,40,92,127.67,5,1,1,511,United Kingdom
2772,16091,18,187,51.15,4,1,1,411,United Kingdom
2773,16092,53,131,116.52,4,1,1,411,United Kingdom
2774,16093,1,139,0.85,4,1,1,411,United Kingdom
2775,16094,67,44,243.6,5,2,2,522,United Kingdom
2776,16096,12,297,159.23,2,1,1,211,United Kingdom
2777,16097,10,273,53.6,3,1,1,311,United Kingdom
2778,16098,67,120,296.45,4,2,2,422,United Kingdom
2779,16099,39,83,72.87,5,1,1,511,United Kingdom
2780,16101,83,42,214.79,5,2,2,522,United Kingdom
2781,16102,57,75,148.13,5,1,1,511,United Kingdom
2782,16103,48,40,221.15,5,1,2,512,United Kingdom
2783,16104,29,94,97.48,5,1,1,511,United Kingdom
2784,16105,13,281,15.34,3,1,1,311,United Kingdom
2785,16106,6,98,9.08,5,1,1,511,United Kingdom
2786,16107,31,50,135.31,5,1,1,511,United Kingdom
2787,16108,49,117,95.78,4,1,1,411,United Kingdom
2788,16109,18,251,28.42,3,1,1,311,United Kingdom
2789,16110,354,78,802.32,5,5,5,555,United Kingdom
2790,16112,16,176,8.92,4,1,1,411,United Kingdom
2791,16113,30,216,79.53,3,1,1,311,United Kingdom
2792,16114,8,203,26.75,3,1,1,311,United Kingdom
2793,16115,284,42,669.36,5,5,4,554,United Kingdom
2794,16116,35,238,158.44,3,1,1,311,United Kingdom
2795,16117,30,222,73.47,3,1,1,311,United Kingdom
2796,16119,16,41,34.11,5,1,1,511,United Kingdom
2797,16120,32,92,56.71,5,1,1,511,United Kingdom
2798,16121,212,90,416.62,5,4,3,543,United Kingdom
2799,16122,38,106,60.16,5,1,1,511,United Kingdom
2800,16123,16,84,49.72,5,1,1,511,United Kingdom
2801,16124,16,349,150.4,2,1,1,211,United Kingdom
2802,16125,13,400,41.72,1,1,1,111,United Kingdom
2803,16126,117,62,427.44,5,3,3,533,United Kingdom
2804,16127,40,72,124.25,5,1,1,511,United Kingdom
2805,16128,89,50,215.83,5,2,2,522,United Kingdom
2806,16131,78,84,253.01,5,2,2,522,United Kingdom
2807,16133,365,36,1169.3,5,5,5,555,United Kingdom
2808,16134,38,54,76.71,5,1,1,511,United Kingdom
2809,16135,21,295,72.3,2,1,1,211,United Kingdom
2810,16136,37,92,98.26,5,1,1,511,United Kingdom
2811,16138,1,401,7.95,1,1,1,111,United Kingdom
2812,16139,31,51,85.97,5,1,1,511,United Kingdom
2813,16140,37,85,75.62,5,1,1,511,United Kingdom
2814,16141,30,121,140.65,4,1,1,411,United Kingdom
2815,16142,37,282,106.44,3,1,1,311,United Kingdom
2816,16143,118,36,486.71,5,3,3,533,United Kingdom
2817,16144,1,279,10.95,3,1,1,311,United Kingdom
2818,16145,237,41,518.48,5,5,4,554,United Kingdom
2819,16146,29,190,60.74,4,1,1,411,United Kingdom
2820,16147,22,166,86.03,4,1,1,411,United Kingdom
2821,16148,1,329,1.06,2,1,1,211,United Kingdom
2822,16149,18,37,22.57,5,1,1,511,United Kingdom
2823,16150,136,71,422.59,5,3,3,533,United Kingdom
2824,16152,29,301,173.31,2,1,2,212,United Kingdom
2825,16153,89,82,266.19,5,2,2,522,United Kingdom
2826,16156,139,41,444.76,5,3,3,533,United Kingdom
2827,16157,19,48,66.17,5,1,1,511,United Kingdom
2828,16159,14,314,26.2,2,1,1,211,United Kingdom
2829,16160,22,97,38.59,5,1,1,511,United Kingdom
2830,16161,502,34,1636,5,5,5,555,United Kingdom
2831,16162,2,285,18.7,2,1,1,211,United Kingdom
2832,16163,7,258,32.9,3,1,1,311,United Kingdom
2833,16164,35,50,102.69,5,1,1,511,United Kingdom
2834,16168,99,43,329.17,5,2,2,522,United Kingdom
2835,16169,85,41,175.94,5,2,2,522,United Kingdom
2836,16170,127,83,262.97,5,3,2,532,United Kingdom
2837,16171,3,92,10.25,5,1,1,511,United Kingdom
2838,16172,69,128,133.38,4,2,1,421,United Kingdom
2839,16173,87,48,347.66,5,2,3,523,United Kingdom
2840,16174,23,159,85.68,4,1,1,411,United Kingdom
2841,16175,58,127,208.37,4,1,2,412,United Kingdom
2842,16177,15,83,81.15,5,1,1,511,United Kingdom
2843,16178,8,171,25.55,4,1,1,411,United Kingdom
2844,16179,11,93,41.06,5,1,1,511,United Kingdom
2845,16180,176,133,430.65,4,4,3,443,United Kingdom
2846,16181,11,106,26.53,5,1,1,511,United Kingdom
2847,16182,28,105,59.36,5,1,1,511,United Kingdom
2848,16183,15,100,52.73,5,1,1,511,United Kingdom
2849,16184,46,97,183.61,5,1,2,512,United Kingdom
2850,16185,31,49,102.37,5,1,1,511,United Kingdom
2851,16186,219,55,402.16,5,4,3,543,United Kingdom
2852,16187,297,64,644.91,5,5,4,554,United Kingdom
2853,16188,67,77,148.86,5,2,1,521,United Kingdom
2854,16189,11,48,43.38,5,1,1,511,United Kingdom
2855,16190,6,73,43.12,5,1,1,511,United Kingdom
2856,16191,151,35,341.58,5,3,3,533,United Kingdom
2857,16193,19,269,44.6,3,1,1,311,United Kingdom
2858,16198,15,108,62.691,5,1,1,511,United Kingdom
2859,16200,179,37,464.55,5,4,3,543,United Kingdom
2860,16201,115,36,234.15,5,2,2,522,United Kingdom
2861,16202,18,393,62.73,1,1,1,111,United Kingdom
2862,16203,36,91,104.4,5,1,1,511,United Kingdom
2863,16204,57,56,117.2,5,1,1,511,United Kingdom
2864,16205,98,63,218.02,5,2,2,522,United Kingdom
2865,16206,63,87,147.8,5,2,1,521,United Kingdom
2866,16207,19,58,80.88,5,1,1,511,United Kingdom
2867,16208,66,77,208.51,5,2,2,522,United Kingdom
2868,16209,46,121,114.26,4,1,1,411,United Kingdom
2869,16210,123,34,462.19,5,3,3,533,United Kingdom
2870,16211,24,114,91.84,5,1,1,511,United Kingdom
2871,16212,43,52,190.24,5,1,2,512,United Kingdom
2872,16213,6,111,22.9,5,1,1,511,United Kingdom
2873,16214,44,203,199.12,3,1,2,312,United Kingdom
2874,16215,14,113,60,5,1,1,511,United Kingdom
2875,16216,37,300,332.69,2,1,2,212,United Kingdom
2876,16217,19,268,81.01,3,1,1,311,United Kingdom
2877,16218,90,62,157.63,5,2,1,521,United Kingdom
2878,16221,97,69,218.3,5,2,2,522,United Kingdom
2879,16222,137,351,441.82,2,3,3,233,United Kingdom
2880,16224,96,90,235.51,5,2,2,522,United Kingdom
2881,16225,134,77,320.71,5,3,2,532,United Kingdom
2882,16226,8,236,14.14,3,1,1,311,United Kingdom
2883,16227,7,252,22.83,3,1,1,311,United Kingdom
2884,16229,47,120,158.15,4,1,1,411,United Kingdom
2885,16230,35,222,68.27,3,1,1,311,United Kingdom
2886,16232,38,65,93.05,5,1,1,511,United Kingdom
2887,16233,25,104,116.68,5,1,1,511,United Kingdom
2888,16235,48,73,230.83,5,1,2,512,United Kingdom
2889,16236,20,111,57.55,5,1,1,511,United Kingdom
2890,16239,21,89,50.1,5,1,1,511,United Kingdom
2891,16240,142,41,576.89,5,3,4,534,United Kingdom
2892,16241,662,42,1469.64,5,5,5,555,United Kingdom
2893,16242,295,41,715.28,5,5,5,555,United Kingdom
2894,16243,51,66,297.91,5,1,2,512,United Kingdom
2895,16244,91,244,233.62,3,2,2,322,United Kingdom
2896,16245,93,56,310.35,5,2,2,522,United Kingdom
2897,16247,16,203,43.38,3,1,1,311,United Kingdom
2898,16248,7,94,14.22,5,1,1,511,United Kingdom
2899,16249,69,85,240.34,5,2,2,522,United Kingdom
2900,16250,24,294,74.12,2,1,1,211,United Kingdom
2901,16252,21,399,67.1,1,1,1,111,United Kingdom
2902,16253,124,64,211.63,5,3,2,532,United Kingdom
2903,16255,274,49,775.8,5,5,5,555,United Kingdom
2904,16256,14,290,35.38,2,1,1,211,United Kingdom
2905,16257,2,209,46.95,3,1,1,311,United Kingdom
2906,16258,135,78,409.61,5,3,3,533,United Kingdom
2907,16260,18,83,96.6,5,1,1,511,United Kingdom
2908,16261,124,50,415.34,5,3,3,533,United Kingdom
2909,16262,3,393,17.95,1,1,1,111,United Kingdom
2910,16265,260,42,968.72,5,5,5,555,United Kingdom
2911,16266,61,106,240.03,5,2,2,522,United Kingdom
2912,16268,45,104,191.66,5,1,2,512,United Kingdom
2913,16270,54,386,174.03,1,1,2,112,United Kingdom
2914,16271,134,35,226.54,5,3,2,532,United Kingdom
2915,16272,25,149,43.43,4,1,1,411,United Kingdom
2916,16274,67,406,286.6,1,2,2,122,United Kingdom
2917,16275,33,229,144.77,3,1,1,311,United Kingdom
2918,16276,6,209,11.95,3,1,1,311,United Kingdom
2919,16278,25,56,242.91,5,1,2,512,United Kingdom
2920,16279,109,54,247.08,5,2,2,522,United Kingdom
2921,16281,17,105,40.35,5,1,1,511,United Kingdom
2922,16282,11,372,30.05,1,1,1,111,United Kingdom
2923,16283,168,38,406.15,5,3,3,533,United Kingdom
2924,16284,109,64,230.91,5,2,2,522,United Kingdom
2925,16287,8,202,17.9,3,1,1,311,United Kingdom
2926,16292,19,150,51.53,4,1,1,411,United Kingdom
2927,16293,120,41,500.73,5,3,3,533,United Kingdom
2928,16295,79,42,297.58,5,2,2,522,United Kingdom
2929,16297,23,245,62.78,3,1,1,311,United Kingdom
2930,16298,27,55,109.92,5,1,1,511,United Kingdom
2931,16302,12,140,20.23,4,1,1,411,United Kingdom
2932,16303,167,58,472.36,5,3,3,533,United Kingdom
2933,16305,22,171,37.03,4,1,1,411,United Kingdom
2934,16306,44,246,73.46,3,1,1,311,United Kingdom
2935,16308,4,70,1.28,5,1,1,511,United Kingdom
2936,16309,44,124,121.46,4,1,1,411,United Kingdom
2937,16311,37,50,91.52,5,1,1,511,United Kingdom
2938,16313,16,36,49.57,5,1,1,511,United Kingdom
2939,16315,14,363,74.92,2,1,1,211,United Kingdom
2940,16316,156,97,897.98,5,3,5,535,United Kingdom
2941,16317,69,152,205.58,4,2,2,422,United Kingdom
2942,16318,19,68,47,5,1,1,511,United Kingdom
2943,16319,3,250,16.85,3,1,1,311,United Kingdom
2944,16320,56,205,138.91,3,1,1,311,Unspecified
2945,16321,16,105,56.6,5,1,1,511,Australia
2946,16322,37,34,90.2,5,1,1,511,United Kingdom
2947,16323,1,229,4.15,3,1,1,311,United Kingdom
2948,16324,118,161,251.41,4,3,2,432,United Kingdom
2949,16325,20,77,71.93,5,1,1,511,United Kingdom
2950,16326,320,38,1581.89,5,5,5,555,United Kingdom
2951,16327,319,47,666.73,5,5,4,554,United Kingdom
2952,16330,41,50,113.96,5,1,1,511,United Kingdom
2953,16332,154,61,427.63,5,3,3,533,United Kingdom
2954,16333,45,40,47.98,5,1,1,511,United Kingdom
2955,16337,10,69,30.4,5,1,1,511,United Kingdom
2956,16338,11,190,41.08,4,1,1,411,United Kingdom
2957,16339,20,317,105.15,2,1,1,211,United Kingdom
2958,16340,153,140,232.39,4,3,2,432,United Kingdom
2959,16341,84,57,149.55,5,2,1,521,United Kingdom
2960,16342,15,108,84.05,5,1,1,511,United Kingdom
2961,16343,47,49,128.55,5,1,1,511,United Kingdom
2962,16344,2,191,11.4,4,1,1,411,United Kingdom
2963,16345,38,77,163.23,5,1,1,511,United Kingdom
2964,16347,92,44,346.13,5,2,3,523,United Kingdom
2965,16348,235,65,673.77,5,5,4,554,United Kingdom
2966,16349,9,323,53.5,2,1,1,211,United Kingdom
2967,16350,60,54,212.01,5,2,2,522,United Kingdom
2968,16351,8,365,15.9,2,1,1,211,United Kingdom
2969,16352,28,50,54.93,5,1,1,511,United Kingdom
2970,16353,94,36,283.02,5,2,2,522,United Kingdom
2971,16354,39,96,122.39,5,1,1,511,United Kingdom
2972,16356,32,230,69.69,3,1,1,311,United Kingdom
2973,16357,34,66,155.71,5,1,1,511,United Kingdom
2974,16358,110,34,208.38,5,2,2,522,United Kingdom
2975,16359,70,40,791.65,5,2,5,525,United Kingdom
2976,16360,671,37,1571.53,5,5,5,555,United Kingdom
2977,16361,106,42,327.3,5,2,2,522,United Kingdom
2978,16362,90,65,264.68,5,2,2,522,United Kingdom
2979,16363,5,86,14.78,5,1,1,511,United Kingdom
2980,16364,53,44,183.04,5,1,2,512,United Kingdom
2981,16365,51,50,262.3,5,1,2,512,United Kingdom
2982,16366,18,51,50.92,5,1,1,511,United Kingdom
2983,16367,130,70,303.89,5,3,2,532,United Kingdom
2984,16368,76,35,183.15,5,2,2,522,United Kingdom
2985,16369,118,51,274.59,5,3,2,532,United Kingdom
2986,16370,228,115,657.72,5,4,4,544,United Kingdom
2987,16372,97,66,257.8,5,2,2,522,United Kingdom
2988,16374,111,99,284.55,5,2,2,522,United Kingdom
2989,16376,128,41,325.83,5,3,2,532,United Kingdom
2990,16377,5,300,2.67,2,1,1,211,United Kingdom
2991,16378,23,280,41.45,3,1,1,311,United Kingdom
2992,16379,109,37,226.95,5,2,2,522,United Kingdom
2993,16380,32,94,57.6,5,1,1,511,United Kingdom
2994,16383,102,107,232.91,5,2,2,522,United Kingdom
2995,16384,33,122,115.6,4,1,1,411,United Kingdom
2996,16385,59,93,150.2,5,2,1,521,United Kingdom
2997,16386,88,61,145.99,5,2,1,521,United Kingdom
2998,16387,4,355,12.64,2,1,1,211,United Kingdom
2999,16389,35,86,96.12,5,1,1,511,United Kingdom
3000,16392,45,302,89.63,2,1,1,211,United Kingdom
3001,16393,358,35,716.82,5,5,5,555,United Kingdom
3002,16394,100,83,112.33,5,2,1,521,United Kingdom
3003,16395,210,93,416.51,5,4,3,543,United Kingdom
3004,16398,86,177,508.36,4,2,4,424,United Kingdom
3005,16399,73,52,201.93,5,2,2,522,United Kingdom
3006,16400,29,127,87.41,4,1,1,411,United Kingdom
3007,16401,198,34,289,5,4,2,542,United Kingdom
3008,16402,60,297,160.1,2,2,1,221,United Kingdom
3009,16403,15,335,24.05,2,1,1,211,United Kingdom
3010,16404,23,103,118.8,5,1,1,511,United Kingdom
3011,16405,5,335,11.65,2,1,1,211,United Kingdom
3012,16406,63,51,111.03,5,2,1,521,United Kingdom
3013,16407,172,45,509.25,5,3,4,534,United Kingdom
3014,16409,232,69,628.22,5,5,4,554,United Kingdom
3015,16411,45,52,91.59,5,1,1,511,United Kingdom
3016,16412,35,86,72.55,5,1,1,511,United Kingdom
3017,16413,31,89,78.31,5,1,1,511,United Kingdom
3018,16414,7,54,49.45,5,1,1,511,United Kingdom
3019,16415,54,77,98.15,5,1,1,511,United Kingdom
3020,16416,73,59,221.64,5,2,2,522,United Kingdom
3021,16418,102,77,383.75,5,2,3,523,United Kingdom
3022,16419,52,145,232.86,4,1,2,412,United Kingdom
3023,16422,399,50,1248.75,5,5,5,555,United Kingdom
3024,16423,18,57,34.48,5,1,1,511,United Kingdom
3025,16424,6,224,28.49,3,1,1,311,United Kingdom
3026,16425,21,335,87.61,2,1,1,211,United Kingdom
3027,16426,372,35,776.24,5,5,5,555,United Kingdom
3028,16427,9,296,13.4,2,1,1,211,United Kingdom
3029,16428,1,114,2.95,5,1,1,511,United Kingdom
3030,16429,2,139,39.9,4,1,1,411,United Kingdom
3031,16430,6,90,26.15,5,1,1,511,United Kingdom
3032,16431,83,246,152.19,3,2,1,321,United Kingdom
3033,16432,8,97,25.34,5,1,1,511,United Kingdom
3034,16433,17,61,32.41,5,1,1,511,United Kingdom
3035,16434,109,62,355.08,5,2,3,523,United Kingdom
3036,16438,132,38,289.61,5,3,2,532,United Kingdom
3037,16440,282,40,625.77,5,5,4,554,United Kingdom
3038,16441,24,100,79,5,1,1,511,United Kingdom
3039,16442,174,34,389.33,5,4,3,543,United Kingdom
3040,16444,86,79,215.45,5,2,2,522,United Kingdom
3041,16445,63,66,165.82,5,2,1,521,United Kingdom
3042,16446,4,33,7.06,5,1,1,511,United Kingdom
3043,16447,36,168,106.36,4,1,1,411,United Kingdom
3044,16448,20,231,58.39,3,1,1,311,United Kingdom
3045,16449,43,223,145.47,3,1,1,311,United Kingdom
3046,16450,11,182,16.33,4,1,1,411,United Kingdom
3047,16451,14,120,36.61,4,1,1,411,United Kingdom
3048,16454,3,77,19,5,1,1,511,United Kingdom
3049,16455,99,96,208.05,5,2,2,522,United Kingdom
3050,16456,111,132,236.24,4,2,2,422,United Kingdom
3051,16457,9,251,24.03,3,1,1,311,United Kingdom
3052,16458,202,35,356.2,5,4,3,543,United Kingdom
3053,16460,135,61,226.15,5,3,2,532,United Kingdom
3054,16461,33,210,134.44,3,1,1,311,United Kingdom
3055,16462,4,97,34,5,1,1,511,United Kingdom
3056,16463,85,54,170.89,5,2,2,522,United Kingdom
3057,16464,236,52,592.07,5,5,4,554,United Kingdom
3058,16466,148,66,427.71,5,3,3,533,United Kingdom
3059,16468,2,107,14.58,5,1,1,511,United Kingdom
3060,16469,182,56,528.68,5,4,4,544,United Kingdom
3061,16470,171,84,328.9,5,3,2,532,United Kingdom
3062,16471,13,307,29.85,2,1,1,211,United Kingdom
3063,16473,19,197,48.96,4,1,1,411,United Kingdom
3064,16474,368,40,811.4,5,5,5,555,United Kingdom
3065,16475,28,121,143.1,4,1,1,411,United Kingdom
3066,16477,146,96,339.47,5,3,3,533,United Kingdom
3067,16478,17,58,50.03,5,1,1,511,United Kingdom
3068,16479,35,43,111.2,5,1,1,511,United Kingdom
3069,16480,53,108,176.52,5,1,2,512,United Kingdom
3070,16482,18,48,24.51,5,1,1,511,United Kingdom
3071,16483,19,225,83.8,3,1,1,311,United Kingdom
3072,16484,26,206,86.33,3,1,1,311,United Kingdom
3073,16485,42,110,129.41,5,1,1,511,United Kingdom
3074,16488,31,66,132.09,5,1,1,511,United Kingdom
3075,16491,39,79,99.44,5,1,1,511,United Kingdom
3076,16493,62,105,104.1,5,2,1,521,United Kingdom
3077,16494,50,329,74.96,2,1,1,211,United Kingdom
3078,16495,97,36,312.16,5,2,2,522,United Kingdom
3079,16496,97,41,274.01,5,2,2,522,United Kingdom
3080,16497,136,82,497.57,5,3,3,533,United Kingdom
3081,16498,16,194,40.47,4,1,1,411,United Kingdom
3082,16499,22,393,106.4,1,1,1,111,United Kingdom
3083,16500,11,37,188.32,5,1,2,512,United Kingdom
3084,16503,86,139,361.08,4,2,3,423,United Kingdom
3085,16504,86,58,106.11,5,2,1,521,United Kingdom
3086,16505,4,64,5.4,5,1,1,511,United Kingdom
3087,16506,3,52,6.55,5,1,1,511,United Kingdom
3088,16509,13,329,99.1,2,1,1,211,United Kingdom
3089,16510,13,405,69.5,1,1,1,111,United Kingdom
3090,16511,169,54,512.53,5,3,4,534,United Kingdom
3091,16513,35,37,90.67,5,1,1,511,United Kingdom
3092,16515,113,85,293.16,5,2,2,522,United Kingdom
3093,16516,6,63,12.7,5,1,1,511,United Kingdom
3094,16517,17,310,49.05,2,1,1,211,United Kingdom
3095,16518,42,94,97.58,5,1,1,511,United Kingdom
3096,16519,13,58,86.03,5,1,1,511,United Kingdom
3097,16520,157,219,433.89,3,3,3,333,United Kingdom
3098,16523,298,34,1102.96,5,5,5,555,United Kingdom
3099,16525,200,35,727.72,5,4,5,545,United Kingdom
3100,16526,15,204,84.23,3,1,1,311,United Kingdom
3101,16527,14,114,40.92,5,1,1,511,United Kingdom
3102,16528,17,36,54.8,5,1,1,511,United Kingdom
3103,16529,30,223,93.6,3,1,1,311,United Kingdom
3104,16531,77,55,215.23,5,2,2,522,United Kingdom
3105,16532,4,50,13.93,5,1,1,511,United Kingdom
3106,16533,181,52,472.54,5,4,3,543,United Kingdom
3107,16535,31,38,93.76,5,1,1,511,United Kingdom
3108,16536,56,140,210.16,4,1,2,412,United Kingdom
3109,16539,45,35,175.2,5,1,2,512,United Kingdom
3110,16542,5,86,15.39,5,1,1,511,United Kingdom
3111,16545,3,197,11.3,4,1,1,411,United Kingdom
3112,16546,31,323,53.03,2,1,1,211,United Kingdom
3113,16549,981,43,1997.69,5,5,5,555,United Kingdom
3114,16550,261,141,670.85,4,5,4,454,United Kingdom
3115,16551,32,128,62.44,4,1,1,411,United Kingdom
3116,16552,17,275,69.87,3,1,1,311,United Kingdom
3117,16553,86,196,196.86,4,2,2,422,United Kingdom
3118,16554,74,36,253.51,5,2,2,522,United Kingdom
3119,16555,17,68,48.06,5,1,1,511,United Kingdom
3120,16556,207,99,803.76,5,4,5,545,United Kingdom
3121,16557,11,57,75,5,1,1,511,United Kingdom
3122,16558,474,33,1440.79,5,5,5,555,United Kingdom
3123,16560,58,54,224.26,5,1,2,512,United Kingdom
3124,16561,31,38,88.61,5,1,1,511,United Kingdom
3125,16563,19,86,64.89,5,1,1,511,United Kingdom
3126,16565,3,397,15.35,1,1,1,111,United Kingdom
3127,16566,19,48,49.17,5,1,1,511,United Kingdom
3128,16567,35,227,75.79,3,1,1,311,United Kingdom
3129,16569,5,36,12.96,5,1,1,511,United Kingdom
3130,16570,133,41,437.17,5,3,3,533,United Kingdom
3131,16571,106,36,237.82,5,2,2,522,United Kingdom
3132,16572,58,160,220.38,4,1,2,412,United Kingdom
3133,16573,46,106,170.29,5,1,2,512,United Kingdom
3134,16574,28,104,39.92,5,1,1,511,United Kingdom
3135,16579,1,398,2.55,1,1,1,111,United Kingdom
3136,16581,11,188,16.57,4,1,1,411,United Kingdom
3137,16582,6,146,9.73,4,1,1,411,United Kingdom
3138,16583,14,406,35.9,1,1,1,111,United Kingdom
3139,16584,31,113,83.51,5,1,1,511,United Kingdom
3140,16586,8,281,37.45,3,1,1,311,United Kingdom
3141,16587,13,265,87.2,3,1,1,311,United Kingdom
3142,16589,33,104,61.39,5,1,1,511,United Kingdom
3143,16591,10,101,44.43,5,1,1,511,United Kingdom
3144,16592,222,37,494.95,5,4,3,543,United Kingdom
3145,16593,27,83,130.54,5,1,1,511,United Kingdom
3146,16594,53,108,159.95,5,1,1,511,United Kingdom
3147,16595,85,94,148.62,5,2,1,521,United Kingdom
3148,16596,12,48,49.25,5,1,1,511,United Kingdom
3149,16597,7,37,11.35,5,1,1,511,United Kingdom
3150,16598,11,310,27.05,2,1,1,211,United Kingdom
3151,16600,62,37,88.87,5,2,1,521,United Kingdom
3152,16601,31,73,95.25,5,1,1,511,United Kingdom
3153,16602,32,64,78.88,5,1,1,511,United Kingdom
3154,16603,34,107,73.32,5,1,1,511,United Kingdom
3155,16607,174,50,1043.22,5,4,5,545,United Kingdom
3156,16609,280,48,999.88,5,5,5,555,United Kingdom
3157,16610,6,252,7.78,3,1,1,311,United Kingdom
3158,16611,11,219,46.37,3,1,1,311,United Kingdom
3159,16612,66,65,213.49,5,2,2,522,United Kingdom
3160,16613,30,103,86.91,5,1,1,511,United Kingdom
3161,16614,26,215,123.67,3,1,1,311,United Kingdom
3162,16616,33,48,93.71,5,1,1,511,United Kingdom
3163,16617,5,268,19.55,3,1,1,311,United Kingdom
3164,16618,97,64,365.05,5,2,3,523,United Kingdom
3165,16619,16,286,48.36,2,1,1,211,United Kingdom
3166,16620,9,36,26.26,5,1,1,511,United Kingdom
3167,16621,29,84,133.14,5,1,1,511,United Kingdom
3168,16623,5,278,15.95,3,1,1,311,United Kingdom
3169,16624,48,113,147.54,5,1,1,511,United Kingdom
3170,16625,23,307,62.96,2,1,1,211,United Kingdom
3171,16626,184,33,749.16,5,4,5,545,United Kingdom
3172,16627,20,112,101.35,5,1,1,511,United Kingdom
3173,16628,119,62,288.47,5,3,2,532,United Kingdom
3174,16629,64,106,156.99,5,2,1,521,United Kingdom
3175,16633,153,50,713.18,5,3,5,535,United Kingdom
3176,16634,9,255,40.55,3,1,1,311,United Kingdom
3177,16637,72,65,195.21,5,2,2,522,United Kingdom
